"H, A/m","Upper B, T","Lower B, T"
-947.8989579791596,-0.4795960488449227,-0.4799098310922489
-947.8189563791275,-0.47959437553559164,-0.4799082241867047
-947.7389547790956,-0.47959270195243,-0.47990661702346776
-947.6589531790635,-0.47959102809537046,-0.47990500960247623
-947.5789515790316,-0.47958935396434593,-0.4799034019236679
-947.4989499789997,-0.47958767955928905,-0.47990179398698096
-947.4189483789676,-0.47958600488013253,-0.4799001857923532
-947.3389467789357,-0.4795843299268091,-0.47989857733972263
-947.2589451789036,-0.4795826546992514,-0.4798969686290271
-947.1789435788717,-0.479580979197392,-0.47989535966020447
-947.0989419788395,-0.47957930342116367,-0.4798937504331927
-947.0189403788077,-0.47957762737049897,-0.4798921409479296
-946.9389387787755,-0.4795759510453304,-0.479890531204353
-946.8589371787436,-0.4795742744455906,-0.4798889212024007
-946.7789355787115,-0.479572597571212,-0.4798873109420104
-946.6989339786796,-0.4795709204221273,-0.47988570042312007
-946.6189323786475,-0.47956924299826875,-0.4798840896456673
-946.5389307786156,-0.47956756529956907,-0.47988247860958994
-946.4589291785835,-0.4795658873259605,-0.47988086731482554
-946.3789275785516,-0.47956420907737557,-0.4798792557613119
-946.2989259785195,-0.47956253055374665,-0.47987764394898663
-946.2189243784876,-0.4795608517550061,-0.47987603187778743
-946.1389227784555,-0.4795591726810864,-0.4798744195476519
-946.0589211784236,-0.4795574933319197,-0.4798728069585177
-945.9789195783915,-0.47955581370743844,-0.4798711941103223
-945.8989179783596,-0.4795541338075749,-0.4798695810030034
-945.8189163783275,-0.4795524536322613,-0.47986796763649847
-945.7389147782956,-0.4795507731814299,-0.47986635401074507
-945.6589131782637,-0.4795490924550129,-0.47986474012568064
-945.5789115782316,-0.4795474114529426,-0.47986312598124276
-945.4989099781997,-0.4795457301751511,-0.4798615115773689
-945.4189083781675,-0.47954404862157063,-0.4798598969139964
-945.3389067781357,-0.47954236679213325,-0.4798582819910628
-945.2589051781035,-0.4795406846867711,-0.4798566668085054
-945.1789035780716,-0.4795390023054162,-0.4798550513662617
-945.0989019780395,-0.4795373196480007,-0.479853435664269
-945.0189003780076,-0.4795356367144567,-0.47985181970246465
-944.9388987779755,-0.4795339535047161,-0.47985020348078605
-944.8588971779436,-0.479532270018711,-0.4798485869991704
-944.7788955779115,-0.47953058625637335,-0.479846970257555
-944.6988939778796,-0.47952890221763506,-0.47984535325587724
-944.6188923778475,-0.4795272179024281,-0.4798437359940742
-944.5388907778156,-0.4795255333106844,-0.4798421184720832
-944.4588891777835,-0.47952384844233586,-0.47984050068984146
-944.3788875777516,-0.4795221632973143,-0.4798388826472861
-944.2988859777195,-0.4795204778755516,-0.4798372643443543
-944.2188843776876,-0.4795187921769795,-0.47983564578098326
-944.1388827776555,-0.47951710620152993,-0.47983402695711
-944.0588811776236,-0.4795154199491346,-0.4798324078726718
-943.9788795775914,-0.4795137334197253,-0.4798307885276056
-943.8988779775596,-0.4795120466132337,-0.47982916892184846
-943.8188763775277,-0.4795103595295916,-0.4798275490553375
-943.7388747774955,-0.4795086721687306,-0.4798259289280097
-943.6588731774636,-0.47950698453058244,-0.479824308539802
-943.5788715774315,-0.4795052966150787,-0.4798226878906516
-943.4988699773996,-0.479503608422151,-0.4798210669804952
-943.4188683773675,-0.479501919951731,-0.4798194458092699
-943.3388667773356,-0.4795002312037503,-0.47981782437691256
-943.2588651773035,-0.47949854217814036,-0.4798162026833601
-943.1788635772716,-0.47949685287483274,-0.47981458072854943
-943.0988619772395,-0.47949516329375896,-0.4798129585124174
-943.0188603772076,-0.4794934734348505,-0.4798113360349008
-942.9388587771755,-0.4794917832980388,-0.47980971329593647
-942.8588571771436,-0.4794900928832554,-0.4798080902954613
-942.7788555771115,-0.4794884021904316,-0.4798064670334119
-942.6988539770796,-0.4794867112194989,-0.4798048435097252
-942.6188523770475,-0.4794850199703885,-0.4798032197243378
-942.5388507770156,-0.479483328443032,-0.47980159567718655
-942.4588491769834,-0.47948163663736054,-0.47979997136820807
-942.3788475769516,-0.47947994455330545,-0.479798346797339
-942.2988459769194,-0.4794782521907981,-0.47979672196451606
-942.2188443768875,-0.4794765595497697,-0.4797950968696759
-942.1388427768554,-0.47947486663015143,-0.4797934715127551
-942.0588411768235,-0.47947317343187457,-0.4797918458936903
-941.9788395767916,-0.4794714799548703,-0.47979022001241795
-941.8988379767595,-0.4794697861990699,-0.47978859386887474
-941.8188363767276,-0.4794680921644043,-0.47978696746299715
-941.7388347766955,-0.47946639785080475,-0.47978534079472174
-941.6588331766636,-0.47946470325820234,-0.47978371386398494
-941.5788315766315,-0.47946300838652817,-0.47978208667072325
-941.4988299765996,-0.4794613132357132,-0.4797804592148731
-941.4188283765675,-0.47945961780568863,-0.47977883149637096
-941.3388267765356,-0.4794579220963853,-0.47977720351515324
-941.2588251765035,-0.4794562261077343,-0.47977557527115633
-941.1788235764716,-0.4794545298396666,-0.47977394676431656
-941.0988219764395,-0.4794528332921131,-0.47977231799457026
-941.0188203764076,-0.4794511364650047,-0.4797706889618539
-940.9388187763755,-0.47944943935827233,-0.4797690596661036
-940.8588171763436,-0.47944774197184686,-0.4797674301072558
-940.7788155763114,-0.4794460443056592,-0.47976580028524674
-940.6988139762796,-0.47944434635964006,-0.4797641702000126
-940.6188123762474,-0.4794426481337204,-0.47976253985148964
-940.5388107762155,-0.47944094962783085,-0.4797609092396141
-940.4588091761834,-0.4794392508419022,-0.4797592783643221
-940.3788075761515,-0.4794375517758653,-0.47975764722554987
-940.2988059761194,-0.47943585242965076,-0.4797560158232335
-940.2188043760875,-0.4794341528031893,-0.47975438415730914
-940.1388027760556,-0.47943245289641157,-0.4797527522277129
-940.0588011760235,-0.47943075270924823,-0.47975112003438086
-939.9787995759916,-0.4794290522416299,-0.47974948757724906
-939.8987979759595,-0.47942735149348725,-0.47974785485625354
-939.8187963759276,-0.4794256504647507,-0.47974622187133037
-939.7387947758955,-0.479423949155351,-0.4797445886224155
-939.6587931758636,-0.47942224756521856,-0.4797429551094449
-939.5787915758315,-0.4794205456942839,-0.4797413213323546
-939.4987899757996,-0.4794188435424775,-0.4797396872910804
-939.4187883757675,-0.4794171411097298,-0.4797380529855584
-939.3387867757356,-0.47941543839597134,-0.47973641841572434
-939.2587851757035,-0.47941373540113247,-0.47973478358151417
-939.1787835756716,-0.4794120321251436,-0.47973314848286375
-939.0987819756394,-0.4794103285679351,-0.47973151311970885
-939.0187803756075,-0.4794086247294373,-0.47972987749198537
-938.9387787755754,-0.4794069206095805,-0.479728241599629
-938.8587771755435,-0.47940521620829507,-0.47972660544257567
-938.7787755755114,-0.47940351152551125,-0.47972496902076095
-938.6987739754795,-0.47940180656115927,-0.4797233323341207
-938.6187723754474,-0.4794001013151694,-0.4797216953825905
-938.5387707754155,-0.4793983957874719,-0.4797200581661062
-938.4587691753834,-0.47939668997799684,-0.4797184206846033
-938.3787675753515,-0.4793949838866745,-0.4797167829380176
-938.2987659753196,-0.4793932775134349,-0.47971514492628464
-938.2187643752875,-0.47939157085820827,-0.47971350664934004
-938.1387627752556,-0.4793898639209247,-0.47971186810711935
-938.0587611752235,-0.47938815670151413,-0.4797102292995582
-937.9787595751916,-0.47938644919990675,-0.47970859022659207
-937.8987579751595,-0.47938474141603254,-0.47970695088815657
-937.8187563751276,-0.47938303334982146,-0.4797053112841871
-937.7387547750955,-0.47938132500120356,-0.47970367141461917
-937.6587531750636,-0.47937961637010873,-0.47970203127938826
-937.5787515750314,-0.4793779074564669,-0.4797003908784298
-937.4987499749996,-0.47937619826020805,-0.4796987502116792
-937.4187483749674,-0.47937448878126204,-0.47969710927907183
-937.3387467749355,-0.4793727790195587,-0.47969546808054314
-937.2587451749034,-0.4793710689750279,-0.47969382661602844
-937.1787435748715,-0.47936935864759944,-0.47969218488546306
-937.0987419748394,-0.47936764803720316,-0.47969054288878227
-937.0187403748075,-0.47936593714376874,-0.47968890062592145
-936.9387387747754,-0.479364225967226,-0.4796872580968158
-936.8587371747435,-0.4793625145075046,-0.4796856153014006
-936.7787355747114,-0.4793608027645343,-0.47968397223961107
-936.6987339746795,-0.4793590907382448,-0.4796823289113824
-936.6187323746474,-0.4793573784285657,-0.4796806853166498
-936.5387307746155,-0.4793556658354266,-0.47967904145534845
-936.4587291745836,-0.47935395295875716,-0.4796773973274135
-936.3787275745515,-0.47935223979848696,-0.47967575293278
-936.2987259745196,-0.47935052635454556,-0.47967410827138307
-936.2187243744875,-0.4793488126268625,-0.4796724633431579
-936.1387227744556,-0.4793470986153673,-0.4796708181480394
-936.0587211744235,-0.47934538431998935,-0.4796691726859627
-935.9787195743916,-0.4793436697406583,-0.47966752695686277
-935.8987179743594,-0.4793419548773034,-0.4796658809606747
-935.8187163743276,-0.4793402397298543,-0.4796642346973333
-935.7387147742954,-0.47933852429824014,-0.4796625881667737
-935.6587131742635,-0.4793368085823905,-0.4796609413689307
-935.5787115742314,-0.47933509258223456,-0.4796592943037393
-935.4987099741995,-0.4793333762977018,-0.4796576469711344
-935.4187083741674,-0.47933165972872144,-0.47965599937105075
-935.3387067741355,-0.4793299428752228,-0.47965435150342334
-935.2587051741034,-0.47932822573713507,-0.4796527033681869
-935.1787035740715,-0.47932650831438756,-0.47965105496527627
-935.0987019740394,-0.47932479060690947,-0.4796494062946262
-935.0187003740075,-0.4793230726146299,-0.47964775735617154
-934.9386987739754,-0.47932135433747813,-0.479646108149847
-934.8586971739435,-0.4793196357753832,-0.4796444586755872
-934.7786955739116,-0.4793179169282743,-0.479642808933327
-934.6986939738795,-0.4793161977960805,-0.47964115892300097
-934.6186923738476,-0.4793144783787308,-0.4796395086445438
-934.5386907738155,-0.47931275867615436,-0.4796378580978901
-934.4586891737836,-0.4793110386882802,-0.47963620728297457
-934.3786875737514,-0.47930931841503716,-0.4796345561997317
-934.2986859737196,-0.4793075978563544,-0.4796329048480961
-934.2186843736874,-0.4793058770121607,-0.4796312532280024
-934.1386827736555,-0.4793041558823852,-0.47962960133938504
-934.0586811736234,-0.4793024344669566,-0.4796279491821785
-933.9786795735915,-0.4793007127658039,-0.47962629675631735
-933.8986779735594,-0.47929899077885585,-0.47962464406173605
-933.8186763735275,-0.47929726850604143,-0.479622991098369
-933.7386747734954,-0.47929554594728935,-0.4796213378661506
-933.6586731734635,-0.4792938231025284,-0.47961968436501534
-933.5786715734314,-0.47929209997168737,-0.47961803059489755
-933.4986699733995,-0.479290376554695,-0.4796163765557316
-933.4186683733674,-0.4792886528514799,-0.4796147222474518
-933.3386667733355,-0.47928692886197094,-0.4796130676699925
-933.2586651733034,-0.4792852045860967,-0.479611412823288
-933.1786635732715,-0.4792834800237858,-0.47960975770727254
-933.0986619732394,-0.4792817551749669,-0.47960810232188045
-933.0186603732075,-0.47928003003956854,-0.4796064466670459
-932.9386587731756,-0.47927830461751936,-0.479604790742703
-932.8586571731435,-0.47927657890874786,-0.47960313454878617
-932.7786555731116,-0.4792748529131826,-0.4796014780852294
-932.6986539730794,-0.4792731266307521,-0.4795998213519669
-932.6186523730476,-0.47927140006138474,-0.47959816434893277
-932.5386507730154,-0.4792696732050091,-0.4795965070760611
-932.4586491729835,-0.4792679460615535,-0.479594849533286
-932.3786475729514,-0.47926621863094643,-0.4795931917205416
-932.2986459729195,-0.4792644909131162,-0.4795915336377618
-932.2186443728874,-0.4792627629079912,-0.4795898752848807
-932.1386427728555,-0.4792610346154998,-0.47958821666183227
-932.0586411728234,-0.4792593060355702,-0.47958655776855047
-931.9786395727915,-0.47925757716813083,-0.47958489860496933
-931.8986379727594,-0.4792558480131099,-0.4795832391710227
-931.8186363727275,-0.4792541185704356,-0.4795815794666445
-931.7386347726954,-0.4792523888400362,-0.47957991949176865
-931.6586331726635,-0.47925065882183987,-0.47957825924632896
-931.5786315726314,-0.4792489285157748,-0.4795765987302593
-931.4986299725995,-0.47924719792176906,-0.4795749379434936
-931.4186283725674,-0.47924546703975085,-0.47957327688596546
-931.3386267725355,-0.47924373586964825,-0.47957161555760885
-931.2586251725033,-0.4792420044113893,-0.4795699539583574
-931.1786235724715,-0.4792402726649021,-0.47956829208814494
-931.0986219724396,-0.4792385406301147,-0.4795666299469051
-931.0186203724074,-0.4792368083069549,-0.4795649675345716
-930.9386187723755,-0.47923507569535095,-0.4795633048510781
-930.8586171723434,-0.4792333427952306,-0.47956164189635836
-930.7786155723115,-0.47923160960652184,-0.4795599786703459
-930.6986139722794,-0.47922987612915263,-0.4795583151729743
-930.6186123722475,-0.4792281423630508,-0.4795566514041772
-930.5386107722154,-0.47922640830814417,-0.4795549873638882
-930.4586091721835,-0.4792246739643606,-0.47955332305204074
-930.3786075721514,-0.47922293933162796,-0.47955165846856845
-930.2986059721195,-0.4792212044098739,-0.4795499936134048
-930.2186043720874,-0.47921946919902636,-0.47954832848648316
-930.1386027720555,-0.47921773369901294,-0.47954666308773714
-930.0586011720234,-0.4792159979097614,-0.4795449974171001
-929.9785995719915,-0.47921426183119936,-0.4795433314745054
-929.8985979719594,-0.4792125254632546,-0.47954166525988656
-929.8185963719275,-0.47921078880585466,-0.4795399987731768
-929.7385947718954,-0.4792090518589272,-0.4795383320143096
-929.6585931718635,-0.47920731462239985,-0.47953666498321823
-929.5785915718313,-0.4792055770962001,-0.47953499767983593
-929.4985899717994,-0.4792038392802555,-0.4795333301040961
-929.4185883717673,-0.47920210117449363,-0.4795316622559319
-929.3385867717354,-0.4792003627788419,-0.4795299941352766
-929.2585851717035,-0.4791986240932279,-0.47952832574206344
-929.1785835716714,-0.4791968851175789,-0.4795266570762256
-929.0985819716395,-0.4791951458518225,-0.47952498813769623
-929.0185803716074,-0.479193406295886,-0.4795233189264085
-928.9385787715755,-0.4791916664496968,-0.47952164944229553
-928.8585771715434,-0.47918992631318225,-0.4795199796852905
-928.7785755715115,-0.47918818588626966,-0.4795183096553263
-928.6985739714794,-0.47918644516888637,-0.4795166393523362
-928.6185723714475,-0.4791847041609596,-0.47951496877625316
-928.5385707714154,-0.4791829628624166,-0.4795132979270102
-928.4585691713835,-0.47918122127318463,-0.4795116268045403
-928.3785675713514,-0.47917947939319094,-0.47950995540877644
-928.2985659713195,-0.4791777372223626,-0.4795082837396516
-928.2185643712874,-0.47917599476062683,-0.47950661179709864
-928.1385627712555,-0.4791742520079108,-0.4795049395810506
-928.0585611712233,-0.47917250896414154,-0.47950326709144026
-927.9785595711915,-0.47917076562924615,-0.4795015943282005
-927.8985579711593,-0.4791690220031517,-0.47949992129126423
-927.8185563711274,-0.47916727808578524,-0.4794982479805642
-927.7385547710953,-0.4791655338770737,-0.4794965743960332
-927.6585531710634,-0.4791637893769442,-0.4794949005376041
-927.5785515710313,-0.4791620445853236,-0.4794932264052095
-927.4985499709994,-0.47916029950213884,-0.4794915519987823
-927.4185483709675,-0.47915855412731684,-0.4794898773182551
-927.3385467709354,-0.4791568084607845,-0.47948820236356066
-927.2585451709035,-0.4791550625024687,-0.47948652713463163
-927.1785435708714,-0.4791533162522963,-0.4794848516314006
-927.0985419708395,-0.47915156971019396,-0.47948317585380024
-927.0185403708074,-0.47914982287608865,-0.47948149980176313
-926.9385387707755,-0.47914807574990703,-0.4794798234752219
-926.8585371707434,-0.4791463283315759,-0.47947814687410906
-926.7785355707115,-0.47914458062102194,-0.47947646999835714
-926.6985339706794,-0.47914283261817187,-0.4794747928478987
-926.6185323706475,-0.47914108432295227,-0.4794731154226662
-926.5385307706154,-0.4791393357352899,-0.47947143772259204
-926.4585291705835,-0.4791375868551113,-0.4794697597476088
-926.3785275705513,-0.4791358376823431,-0.4794680814976488
-926.2985259705194,-0.47913408821691184,-0.4794664029726445
